frame_num,shot_num,crane,cross_fade,cut,dia_off_screen,dia_on_screen,dolly,face,faces,face_other,handheld,mm_cut,motion,mult_motion,pan_tilt,rack_focus,text,tracking,zoom,film
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,birdman
