frame,boxes
departed_00119.png,"[415.4479369521141, 0.655880331993103, 597.9344229698181, 270.42172062397003]"
departed_01289.png,"[436.4673820734024, -4.855204463005066, 749.7675801515579, 241.4620977640152]","[167.6708686351776, 3.546975314617157, 333.80616557598114, 234.7443869113922]"
departed_02080.png,"[406.72227871418, -7.4204824566841125, 629.9911555051804, 267.34238839149475]","[3.528043031692505, -9.71051561832428, 324.528318464756, 279.2511284351349]"
departed_01381.png,"[493.4532941579819, -3.798470437526703, 698.8101371526718, 267.7283585071564]","[-8.258654475212097, -17.67997270822525, 322.45913726091385, 285.2102782726288]"
departed_00669.png,"[263.2260638475418, 14.479704737663269, 433.60687267780304, 249.44788944721222]"
departed_01301.png,"[436.7563548088074, -3.2740350365638733, 741.6183657646179, 239.0486536026001]","[162.81816786527634, 4.513981103897095, 328.04495936632156, 236.7856456041336]"
departed_01574.png,"[404.95599204301834, -6.220321953296661, 584.0169014930725, 252.77001070976257]"
departed_01159.png,"[160.62165439128876, -1.852306604385376, 325.89598870277405, 248.68066501617432]","[426.674173951149, -2.30861896276474, 749.9698661565781, 240.11852145195007]"
departed_01491.png,"[467.9005606174469, -11.089545786380768, 657.271413564682, 280.0454740524292]","[31.99907287955284, -1.7074611186981201, 391.81501162052155, 290.7824977636337]"
departed_00265.png,"[453.07127594947815, 24.08448827266693, 568.5409531593323, 199.74527490139008]"
departed_00646.png,"[258.4430229663849, 17.98296821117401, 435.97591972351074, 250.48082041740417]"
departed_01841.png,"[217.84986174106598, 9.292175054550171, 373.2088222503662, 263.9120384454727]","[459.65503895282745, -10.406320214271545, 771.2868610620499, 256.83426237106323]"
departed_00587.png,"[250.05650174617767, 5.111372709274292, 434.5630227327347, 264.1181466579437]"
departed_01717.png,"[31.768243372440338, -6.101413369178772, 356.665909409523, 281.9317728281021]","[428.53684425354004, 2.773306667804718, 624.0045790672302, 277.10853338241577]"
departed_01487.png,"[475.256716132164, -12.633404910564423, 661.6631170511246, 284.02484130859375]","[30.290153175592422, -1.349892497062683, 390.92905592918396, 290.2916704416275]"
departed_00026.png,"[414.5235245227814, -5.465079069137573, 581.1078312397003, 237.44146192073822]","[153.01864784955978, 289.6663681268692, 224.32441371679306, 358.07105708122253]"
departed_01624.png,"[205.5609487593174, 10.052080392837524, 387.52404391765594, 240.50415015220642]","[429.8142900466919, -10.313039124011993, 745.3846318721771, 254.49360370635986]"
departed_00025.png,"[415.41612297296524, -7.717833936214447, 580.8288353681564, 233.87032079696655]","[153.136792242527, 289.47393786907196, 224.1291776895523, 357.38611376285553]"
departed_01647.png,"[433.5808615684509, -7.601475298404694, 746.1509160995483, 256.698677778244]","[194.96059453487396, 4.247634410858154, 378.680114030838, 239.890007853508]"
departed_01271.png,"[476.01877546310425, -6.832885205745697, 674.9521470069885, 256.55835604667664]","[-4.30779093503952, -13.393054187297821, 316.66352105140686, 279.5624566078186]"
departed_01961.png,"[202.46215265989304, 1.9720260500907898, 400.53374713659286, 266.446044921875]","[462.3099536895752, -9.700539886951447, 774.1667642593384, 257.71694922447205]"
departed_02136.png,"[4.498903870582581, -6.9296764731407166, 328.8803181052208, 277.82085394859314]","[440.5582525730133, 1.4155296087265015, 646.2430086135864, 264.825217962265]"
departed_02152.png,"[207.3139117360115, -0.018863201141357422, 359.23441737890244, 235.69550621509552]","[453.2642468214035, -7.954520165920258, 727.3628016710281, 241.53193855285645]"
departed_00889.png,"[296.334922850132, 20.6583953499794, 460.0655665397644, 243.0368549823761]"
departed_01366.png,"[468.364382982254, -8.404495000839233, 664.4843807220459, 264.320840716362]","[-7.238367438316345, -16.907787084579468, 329.7176111340523, 283.08989655971527]"
departed_00115.png,"[409.7902916073799, 4.535223543643951, 592.4998317956924, 278.92631435394287]"
departed_00813.png,"[400.3517966270447, 6.219372391700745, 580.3103947639465, 205.412535905838]"
departed_01682.png,"[203.64392745494843, 0.1546611785888672, 389.134747505188, 237.99378669261932]","[456.3560565710068, -10.413564622402191, 771.9392257928848, 261.1803951263428]"
departed_00210.png,"[522.5223631858826, 20.001208037137985, 620.724532365799, 175.9832534790039]"
departed_00885.png,"[297.0941061973572, 20.198882222175598, 460.46051800251007, 243.10315358638763]"
departed_01849.png,"[184.55296939611435, 10.991047441959381, 360.13309866189957, 265.3629472255707]","[457.5241131782532, -9.422638416290283, 760.6065773963928, 257.947233915329]"
departed_00781.png,"[272.09788823127747, 1.695138156414032, 430.83498430252075, 236.17999601364136]"
departed_00562.png,"[440.5518388748169, 14.390605986118317, 597.7701101303101, 242.4815001487732]"
departed_01892.png,"[472.0334255695343, -3.441627323627472, 657.2153191566467, 245.29817724227905]","[57.74360653758049, -11.6900634765625, 362.21818685531616, 283.38135862350464]"
departed_00642.png,"[258.8424538373947, 18.52066546678543, 435.8109451532364, 250.8056344985962]"
departed_00615.png,"[249.08561545610428, 11.959760308265686, 440.91411101818085, 253.05310809612274]"
departed_02295.png,"[502.77682614326477, 8.123510122299194, 701.7147789001465, 234.65111649036407]","[104.8560120165348, 7.564901173114777, 331.37023282051086, 248.5813558101654]"
departed_01253.png,"[480.42681860923767, -7.953026473522186, 675.7530448436737, 257.91223883628845]","[8.977981269359589, -7.953271865844727, 323.319616317749, 278.97135984897614]"
departed_00313.png,"[455.60239613056183, 38.923468708992004, 576.5549708604813, 221.29001665115356]"
departed_00022.png,"[415.04540103673935, -9.897728621959686, 578.3978910446167, 224.4655213356018]","[154.6950409412384, 287.99919402599335, 226.6107189655304, 358.07144117355347]"
departed_01339.png,"[464.30430841445923, -7.784388601779938, 653.9477944374084, 271.3738214969635]","[-3.0972181260585785, -17.191055178642273, 341.61519944667816, 295.9210983514786]"
departed_01422.png,"[175.19034439325333, 16.876355528831482, 353.81433337926865, 245.97902357578278]","[432.050329208374, -5.5986151695251465, 747.4780426025391, 256.5031107664108]"
departed_01540.png,"[380.8594479560852, 94.51056981086731, 469.9510097503662, 207.65264773368835]"
departed_00979.png,"[526.1128125190735, -5.271432518959045, 661.181631565094, 222.55653977394104]","[52.86075884103775, 72.94559919834137, 339.22095572948456, 310.70203816890717]"
departed_00486.png,"[305.50920909643173, 7.49134749174118, 445.24198293685913, 217.16563320159912]","[586.3520984649658, 196.54360926151276, 624.0748243331909, 227.39821565151215]"
departed_00933.png,"[176.54882675409317, 174.3089843392372, 240.5149040222168, 220.9301221370697]"
departed_02131.png,"[5.138848423957825, -7.58137446641922, 328.56925374269485, 278.2742962837219]","[440.4828152656555, 0.029009640216827393, 647.3509495258331, 261.4158864021301]"
departed_01029.png,"[526.9102998971939, -5.170181512832642, 661.6451994180679, 221.91544699668884]","[54.30058318376541, 73.04049134254456, 338.88487285375595, 312.9949200153351]"
departed_01878.png,"[470.4103527069092, -2.066918194293976, 652.6225004196167, 245.56853556632996]","[74.21921372413635, -11.960603177547455, 368.6018017530441, 285.1848855018616]"
departed_00422.png,"[321.84899604320526, 14.016089290380478, 433.6390429735184, 185.91895389556885]","[575.4442812204361, 180.77190327644348, 607.9108287096024, 208.56840920448303]"
departed_00217.png,"[516.8368233442307, 21.619463711977005, 621.383361697197, 183.65837848186493]"
departed_01162.png,"[153.70539712905884, -5.720863223075867, 323.29981529712677, 245.36684441566467]","[425.2222857475281, -2.770244598388672, 747.522225856781, 238.99970316886902]"
departed_00296.png,"[458.15102672576904, 37.66499552130699, 573.5395655632019, 212.8791627883911]"
departed_02284.png,"[534.8212912082672, -8.735347867012024, 847.9942333698273, 299.01686120033264]","[210.3112848699093, 2.7376927733421326, 426.0640072822571, 263.0758054256439]"
departed_01399.png,"[134.00811553001404, -0.24992674589157104, 305.11967873573303, 225.27134704589844]","[450.53440380096436, -3.353488802909851, 762.4710292816162, 243.43306756019592]"
departed_00861.png,"[289.3238090276718, 17.12140643596649, 450.44089615345, 258.1211850643158]"
departed_01797.png,"[200.91395717859268, 9.216178119182587, 359.98482006788254, 255.09539103507996]","[465.8935821056366, -10.747778296470642, 772.6497719287872, 240.03869426250458]"
departed_01836.png,"[218.91687715053558, 16.78783291578293, 372.26371800899506, 280.2488296031952]","[458.553817152977, -11.642884135246277, 768.6669162511826, 259.49160516262054]"
departed_00099.png,"[400.953462600708, 6.88865327835083, 586.36248254776, 271.46391248703003]"
departed_01410.png,"[436.1418105363846, -1.945843756198883, 751.4363633394241, 251.8812210559845]","[133.43780541419983, -2.354027211666107, 317.4235951900482, 226.7544982433319]"
departed_01762.png,"[174.17056638002396, 23.490105390548706, 361.13450092077255, 263.7626692056656]","[480.7100393772125, -8.093028128147125, 809.6059081554413, 228.4685742855072]"
departed_01374.png,"[484.8284480571747, -4.894083142280579, 689.6427736282349, 265.6118817329407]","[-8.163632482290268, -14.921688318252563, 325.9880710840225, 288.25182008743286]"
departed_01147.png,"[159.30305403470993, -7.17713862657547, 327.27989679574966, 240.79588961601257]","[432.87983417510986, -2.8796255588531494, 753.8158962726593, 240.38439869880676]"
departed_00821.png,"[284.4429592490196, 15.312192857265472, 447.95090508461, 247.1200978755951]"
departed_00320.png,"[455.3615770339966, 40.70786565542221, 576.8607413768768, 224.7558524608612]"
departed_01378.png,"[491.4266164302826, -3.6376211047172546, 697.8982212543488, 267.16058468818665]","[-8.526260942220688, -17.61072939634323, 322.6019947528839, 284.2128758430481]"
departed_00038.png,"[416.5833396911621, -9.325324356555939, 586.2102844715118, 241.9589638710022]","[140.04009687900543, 292.2857497930527, 217.55974370241165, 356.1901355981827]"
departed_02094.png,"[5.357779502868652, -17.78174650669098, 316.16801196336746, 277.1280794143677]","[432.27938985824585, -3.624273896217346, 639.1595370769501, 245.67631614208221]"
departed_01037.png,"[527.0536918640137, -5.081178784370422, 661.5464997291565, 222.13041067123413]","[56.33784860372543, 74.83664578199387, 341.2704122662544, 314.7174460887909]"
departed_01715.png,"[16.106170535087585, -6.005304932594299, 350.56106132268906, 281.01125288009644]","[426.27087450027466, 2.8413230180740356, 626.8830060958862, 282.1166706085205]"
departed_00106.png,"[406.63075625896454, 2.979180157184601, 589.3549817800522, 263.7926070690155]"
departed_00122.png,"[413.7655373811722, 2.1135107278823853, 596.1857739686966, 275.3499026298523]"
departed_01486.png,"[477.2390069961548, -14.455666959285736, 656.4496457576752, 279.3878653049469]","[33.63979613780975, -1.745134174823761, 389.32881277799606, 290.11099767684937]"
departed_00584.png,"[249.93385249376297, 3.9470714926719666, 434.7178168296814, 264.09134554862976]"
departed_01295.png,"[436.1267943382263, -3.153451383113861, 745.5823366641998, 239.3631398677826]","[164.0763598382473, 6.110588908195496, 328.22813153266907, 237.31699466705322]"
departed_02230.png,"[121.0909019112587, -1.4560726881027222, 385.17248183488846, 261.0903254747391]","[451.4194941520691, -4.257375419139862, 803.5144219398499, 281.021324634552]"
departed_00376.png,"[330.19415909051895, 13.813155174255371, 433.1311900615692, 169.4271388053894]","[576.8005238771439, 172.3037022948265, 603.6619063615799, 198.7023788690567]"
departed_01101.png,"[350.47775959968567, 14.171924084424973, 443.0511450767517, 133.31787192821503]","[132.56256467103958, 6.933442711830139, 231.672501206398, 134.2290242910385]"
departed_01228.png,"[162.26959306001663, -4.156167089939117, 330.64983707666397, 234.86908888816833]","[463.5621010065079, -3.0954107642173767, 767.6387902498245, 233.64814472198486]"
departed_01506.png,"[436.90880739688873, -4.530721127986908, 650.2135459184647, 268.4864287376404]","[26.84048706293106, -9.259399175643921, 370.5899718403816, 281.6751778125763]"
departed_00874.png,"[298.00548762083054, 19.578733146190643, 457.99104058742523, 239.2973747253418]"
departed_01306.png,"[435.9693024158478, -3.6769052147865295, 741.7273986339569, 239.0793809890747]","[168.78535050153732, 7.645837962627411, 329.43347412347794, 238.55774092674255]"
departed_00605.png,"[249.77068495750427, 5.8722169399261475, 434.8285803794861, 255.044797539711]"
